question_id,question,retrieval_method,retrieved_ids,relevant_ids,precision@1,precision@3,precision@5,recall@1,recall@3,recall@5,ndcg@1,ndcg@3,ndcg@5,reference_answer,generated_answer,rouge_l,bertscore_f1,retrieval_latency,generation_latency,total_latency
130,How can a GitHub user review and revoke active sessions on their account?,bm25,"226_github_account_security_settings, 233_github_advanced_security, 284_software_metrics",226_github_account_security_settings,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Users can review and revoke individual active sessions under Settings > Security. The security log records authentication events and OAuth app authorizations with timestamps and IP addresses.,"GitHub account security settings allow users to review and control access to their account from a central location.
The Security log under Settings > Security and analysis records authentication events, token creations, and OAuth app authorizations with timestamps and IP addresses. This log can be used to detect unauthorized access.
Active sessions across devices can be reviewed and revoked individually. Passkeys can be registered as a passwordless authentication method, replacing the password and 2FA step in a single gesture.
Users should periodically audit authorized OAuth apps and GitHub Apps under Settings > Applications to revoke access for tools no longer in use, reducing the attack surface on their account.",0.2706766917293233,0.9099590182304382,0.0008631999953649938,1.0055549999815412,1.0064181999769062
131,What is the difference between GitFlow and trunk-based development?,bm25,"227_git_workflows, 247_github_rest_api_commits, 260_python_datetime_module",227_git_workflows,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitFlow uses long-lived main and develop branches with feature, release, and hotfix branches. Trunk-based development keeps all developers on a single main branch with short-lived feature branches and feature flags to hide incomplete work.","Git workflows define conventions for how branches are created, named, and merged in a team, providing a shared structure for collaborative development.
GitFlow is a branching model with long-lived main and develop branches. Feature branches are created from develop, merged back when complete, and release branches are created from develop to prepare a release before merging into both main and develop. Hotfix branches are created directly from main for urgent production fixes.
Trunk-based development keeps all developers working on a single main branch, using short-lived feature branches or direct commits. Feature flags hide incomplete work in production. This model reduces merge conflicts and supports continuous integration by keeping branches small and short-lived.
GitHub Flow is a simplified model where the main branch is always deployable. Developers branch from main, open a pull request, and merge after review. It suits teams that deploy frequently and prefer simplicity over the structure of GitFlow. The choice of workflow should match the team's deployment cadence and release process.",0.3106796116504854,0.8917874693870544,0.0006705999840050936,7.633469599997625,7.63414019998163
132,What does the Black code formatter do to Python source files?,bm25,"228_code_formatters, 219_stackexchange_api_attribution, 079_python_packaging",228_code_formatters,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Black reformats Python source files according to a single opinionated style. It is deterministic: the same input always produces the same output, and formatting is idempotent.","Code formatters automatically apply a consistent style to source code, eliminating debates about formatting in code review and ensuring a uniform codebase.
Black is the standard Python code formatter. It reformats code according to a single opinionated style with minimal configuration. Running black on a file rewrites it in place. Black is deterministic: the same input always produces the same output, and formatting is idempotent.
isort sorts and groups import statements alphabetically and by type (standard library, third-party, local). It can be configured to be compatible with Black. Together, Black and isort cover the two most common style concerns in Python files.
Formatters should be run automatically as a pre-commit hook using the pre-commit framework, and as a CI check that fails the pipeline if files are not formatted. This ensures formatting is enforced consistently without requiring manual effort from developers. For JavaScript and other languages, Prettier fills a similar role to Black.",0.2527472527472528,0.8947174549102783,0.0007434000144712627,1.902554600033909,1.9032980000483803
133,How do you save and reapply in-progress changes using git stash?,bm25,"229_git_stash, 218_stackexchange_api_terms_accept, 126_github_how",229_git_stash,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,git stash saves tracked modifications to a stack and restores the working directory. git stash pop reapplies the most recent stash and removes it from the stack. git stash apply reapplies without removing.,"Git stash temporarily shelves changes in the working directory that are not ready to commit, allowing the developer to switch context without losing work.
git stash saves all tracked modifications and staged changes to a stack and restores the working directory to the last commit. git stash pop reapplies the most recently stashed changes and removes them from the stack. git stash apply reapplies without removing, useful when the same stash needs to be applied to multiple branches.
Multiple stashes can be managed with git stash list, which shows all stashed entries with their index. A specific stash is applied with git stash apply stash@{n}. Stashes can be given descriptive names using git stash push -m 'description'.
Stash is particularly useful when an urgent bug is reported while working on a feature: the in-progress work is stashed, the hotfix branch is checked out and fixed, and then the stash is popped to resume the feature. Stashes are local and are not pushed to the remote repository.",0.31840796019900497,0.8932371735572815,0.000685799983330071,3.0252877000020817,3.0259734999854118
134,What is the purpose of a private security advisory on GitHub?,bm25,"230_github_security_advisories, 231_github_security_policies, 237_github_advisory_database",230_github_security_advisories,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"A private security advisory lets maintainers discuss and coordinate a fix for a vulnerability before public disclosure, assign a CVE, and collaborate via a private fork without exposing the issue in the public fork graph.","GitHub security advisories allow repository maintainers to privately report, discuss, and disclose security vulnerabilities before publishing them publicly.
A draft advisory is created under Security > Advisories in the repository. Maintainers can invite collaborators, assign a CVE identifier through GitHub's CVE numbering authority partnership, and coordinate a fix before the advisory becomes public.
Private forks created through the advisory workflow allow collaborators to work on a patch without revealing the vulnerability in the public fork graph.
Once a fix is released, the advisory can be published to the GitHub Advisory Database, which feeds into Dependabot alerts and is indexed by the National Vulnerability Database. This coordinated disclosure process follows responsible disclosure best practices.",0.2837837837837838,0.8965462446212769,0.0007173999911174178,1.3208125999663025,1.32152999995742
135,How does adding a SECURITY.md file affect the GitHub repository interface?,bm25,"231_github_security_policies, 012_github_repository_contents, 209_stackexchange_http_compression_headers",231_github_security_policies,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Adding a SECURITY.md file enables the Report a vulnerability button on the Security tab and displays the policy to potential reporters so they know how to report issues responsibly.,"A security policy tells users how to responsibly report vulnerabilities in a project.
Adding a SECURITY.md file to the root, docs, or .github directory of a repository enables the Report a vulnerability button on the repository's Security tab. GitHub displays the policy prominently to potential reporters.
A good security policy includes the supported versions of the project, the preferred reporting channel (email address or private advisory), the expected response time, and the scope of what is considered a security issue versus a bug.
Organisations can create a default security policy in the .github repository, which applies automatically to all repositories in the organisation that do not have their own SECURITY.md.",0.3216783216783217,0.899486243724823,0.0007346999482251704,1.0397791999857873,1.0405138999340124
136,How does CodeQL represent source code to enable security analysis?,bm25,"232_github_codeql_overview, 106_github_code_scanning, 231_github_security_policies",232_github_codeql_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"CodeQL compiles source code into a queryable database representing the program's structure, data flow, and control flow. Queries are then run against this database to detect patterns matching known vulnerability classes.","CodeQL is GitHub's code analysis engine that finds security vulnerabilities and coding errors by treating code as data.
CodeQL compiles the source code into a queryable database that represents the program's structure, data flow, and control flow. Security researchers and developers write CodeQL queries to detect patterns that correspond to known vulnerability classes such as SQL injection, cross-site scripting, or path traversal.
GitHub provides a library of default and extended CodeQL query suites for languages including Python, JavaScript, Java, C/C++, Go, and Ruby. These run automatically in GitHub Actions when code scanning is enabled.
Custom CodeQL queries can be written and added to the scan to enforce organisation-specific security rules beyond the built-in library. Query results are reported as code scanning alerts linked to the exact line of source code.",0.2976190476190476,0.890941858291626,0.0006903000175952911,1.6014808000181802,1.6021711000357755
137,What three security features are included in GitHub Advanced Security?,bm25,"233_github_advanced_security, 177_github_issue_auto_add, 239_github_security_overview",233_github_advanced_security,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitHub Advanced Security includes code scanning powered by CodeQL, secret scanning with push protection, and dependency review in pull requests.","GitHub Advanced Security (GHAS) is a suite of security features available for enterprise and organisation accounts on GitHub.
GHAS includes code scanning powered by CodeQL, secret scanning with push protection, and dependency review in pull requests. These features surface security issues earlier in the development lifecycle, before code reaches production.
For public repositories, code scanning and secret scanning are available at no extra cost. For private and internal repositories, GHAS requires a licence based on the number of unique active committers.
The security overview dashboard in GHAS-enabled organisations aggregates alerts across all repositories, allowing security teams to prioritise and track remediation efforts at scale. Alerts can be assigned to developers and tracked through to resolution.",0.29411764705882354,0.906630277633667,0.0008360000210814178,1.0306515999836847,1.0314876000047661
138,How does GitHub generate Dependabot alerts for a repository?,bm25,"234_github_dependabot_alerts, 239_github_security_overview, 297_github_dependency_graph",234_github_dependabot_alerts,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitHub monitors the dependency graph built from manifest files. When a new advisory matching a used dependency version is published in the GitHub Advisory Database, an alert is automatically created for the repository.","Dependabot alerts notify repository owners when a dependency has a known security vulnerability listed in the GitHub Advisory Database.
GitHub automatically monitors the dependency graph of repositories with manifest files such as package.json, requirements.txt, or pom.xml. When a new advisory is published that matches a used version, an alert is created with the severity rating, affected version range, and a link to the advisory.
Alerts can be dismissed with a reason (tolerable risk, used in tests only, etc.) and reactivated if the situation changes. Dependabot can also automatically open pull requests to update the vulnerable dependency to a patched version.
Repository administrators can view all active Dependabot alerts under the Security tab and filter by severity, package ecosystem, or manifest file to prioritise remediation.",0.275,0.8851286172866821,0.0006719999946653843,2.5079392999759875,2.508611299970653
139,How is Dependabot version update configuration stored in a repository?,bm25,"235_github_dependabot_version_updates, 105_github_dependabot, 234_github_dependabot_alerts",235_github_dependabot_version_updates,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Dependabot version updates are configured through a dependabot.yml file in the .github directory, specifying the package ecosystem, manifest directory, and update schedule.","Dependabot version updates keep dependencies up to date by automatically opening pull requests to bump dependency versions.
Configuration is done through a dependabot.yml file in the .github directory. The file specifies the package ecosystem (pip, npm, maven, etc.), the directory containing the manifest file, and the update schedule (daily, weekly, or monthly).
Each Dependabot pull request includes a changelog summary and compatibility score where available. Groups can be configured to batch related updates into a single pull request, reducing review overhead.
Version update pull requests are separate from security update pull requests. Security updates are generated reactively when a vulnerability is detected, while version updates run on the configured schedule regardless of security status.",0.30434782608695654,0.9059712886810303,0.0007197000086307526,1.1589113000081852,1.159631000016816
140,What does enabling required status checks in a branch protection rule enforce?,bm25,"236_github_branch_protection_rules, 043_github_pull_requests, 293_github_repository_rulesets",236_github_branch_protection_rules,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Required status checks ensure that CI workflows such as tests and linting pass before a branch can be merged. Strict mode additionally requires the branch to be up to date with the base branch before the check is considered passing.,"Branch protection rules enforce workflow requirements on specific branches, preventing direct pushes and requiring status checks before merging.
Rules are configured under Settings > Branches for a repository and matched to branch names using patterns such as main or release/*. Common requirements include requiring pull request reviews before merging, requiring status checks to pass, requiring linear history, and restricting who can push to the branch.
Required status checks ensure that CI workflows such as tests and linting pass before a branch can be merged. Administrators can mark checks as strict, meaning the branch must be up to date with the base branch before the check is considered passing.
Organisations using GitHub Enterprise or GitHub Team can enforce branch protection rules at the organisation level using rulesets, which apply consistently across multiple repositories without requiring per-repository configuration.",0.40909090909090906,0.9020822644233704,0.0007864999934099615,1.3708761999732815,1.3716626999666914
141,What systems does the GitHub Advisory Database feed into?,bm25,"237_github_advisory_database, 230_github_security_advisories, 107_github_supply_chain_security",237_github_advisory_database,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"The GitHub Advisory Database feeds into Dependabot alerts, the dependency review action, and the GitHub REST and GraphQL APIs. It is also indexed by the National Vulnerability Database.","The GitHub Advisory Database is a curated dataset of security vulnerabilities affecting open-source software packages.
Entries in the database follow the Common Vulnerabilities and Exposures (CVE) format and include the affected package, vulnerable version range, patched version, severity score using CVSS, and a description of the vulnerability. GitHub reviews and curates entries to ensure accuracy.
The database feeds directly into Dependabot alerts, the dependency review action, and the GitHub REST and GraphQL APIs, allowing tools to programmatically query for vulnerabilities affecting specific packages and versions.
The GitHub Advisory Database is publicly accessible and open for community contributions. Maintainers can request a CVE identifier through GitHub and submit new advisories, which are reviewed by the GitHub Security Lab before publication.",0.29729729729729726,0.8963995575904846,0.000658599950838834,0.7747051999904215,0.7753637999412604
142,What happens when push protection blocks a commit containing a secret?,bm25,"238_github_secret_scanning_push_protection, 247_github_rest_api_commits, 104_github_secret_scanning",238_github_secret_scanning_push_protection,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitHub rejects the push and displays a message identifying the detected secret. The developer can bypass the block by providing a reason, but each bypass is logged and visible to repository administrators.","Secret scanning push protection blocks commits containing recognised secret patterns before they are pushed to a repository.
When push protection is enabled and a developer attempts to push a commit containing a token, API key, or credential matching a supported pattern, GitHub rejects the push and displays a message identifying which secret was detected.
Developers can bypass the block by providing a reason (the secret is a test value, it is already in the environment, or the risk is acceptable), but each bypass is logged and visible to repository administrators.
Push protection covers more than 200 token types from providers including AWS, Azure, Google Cloud, Stripe, and Slack. Custom patterns can be defined using regular expressions to detect organisation-specific secret formats that are not covered by the default ruleset.",0.35802469135802467,0.897098183631897,0.0007182999979704618,0.8464558999985456,0.8471741999965161
143,Who can access the GitHub security overview in an organisation?,bm25,"239_github_security_overview, 233_github_advanced_security, 226_github_account_security_settings",239_github_security_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,The security overview is available to organisation owners and security managers. It requires GitHub Advanced Security for private repositories.,"The GitHub security overview provides a centralised dashboard for monitoring security alerts across all repositories in an organisation.
From the overview, security engineers can see a summary of code scanning alerts, secret scanning alerts, and Dependabot alerts broken down by severity, repository, and alert type. This aggregated view eliminates the need to check each repository individually.
Filters allow narrowing the view to specific teams, repositories, ecosystems, or severity levels. Trends over time can be tracked to assess whether the organisation's security posture is improving.
The security overview is available to organisation owners and security managers and is part of the GitHub Advanced Security feature set for private repositories. It integrates with GitHub Actions status checks to surface unresolved alerts in the pull request review workflow.",0.23448275862068962,0.8884186744689941,0.0007580000092275441,1.2384124000091106,1.2391704000183381
144,How does GitHub Models allow developers to test AI models before writing code?,bm25,"240_github_models_overview, 241_github_models_api_usage, 203_stackexchange_mcp_usecases",240_github_models_overview,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitHub Models provides a playground to test prompts against different models interactively, compare outputs side by side, and tune parameters such as temperature and system prompts before writing any code.","GitHub Models provides access to leading AI language models directly within the GitHub platform, enabling developers to prototype and integrate AI capabilities without setting up separate accounts or infrastructure.
The GitHub Models playground allows developers to test prompts against different models interactively, compare outputs side by side, and tune parameters such as temperature, maximum tokens, and system prompts before writing any code.
Models are accessible through an API endpoint compatible with the OpenAI client libraries. Authentication uses a GitHub personal access token, making it straightforward to integrate into existing GitHub-based workflows and applications.
Available models include offerings from providers such as OpenAI, Meta, Mistral, and Microsoft. Rate limits apply based on the plan tier. GitHub Models is designed for experimentation and prototyping; production workloads may require migrating to the respective provider's API directly.",0.3515151515151515,0.9058908224105835,0.0009663999662734568,1.6834761000354774,1.6844425000017509
145,Why can existing OpenAI SDK code be redirected to GitHub Models with minimal changes?,bm25,"241_github_models_api_usage, 240_github_models_overview, 106_github_code_scanning",241_github_models_api_usage,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GitHub Models exposes an API endpoint compatible with the OpenAI client libraries. Authentication uses a GitHub personal access token, so only the base URL and API key need to change to redirect existing OpenAI SDK code.","GitHub Models exposes its AI model inference through an API that follows the OpenAI chat completions interface.
To call the API, developers send an HTTP POST request to https://models.inference.ai.azure.com/chat/completions with a GitHub personal access token in the Authorization header. The request body specifies the model name, a messages array, and optional parameters such as temperature and max_tokens.
The response returns a JSON object containing the model's reply in the choices array, following the same structure as the OpenAI API. This means existing code that uses the openai Python library can be redirected to GitHub Models by changing the base URL and swapping the API key for a GitHub token.
GitHub Models also supports streaming responses using server-sent events, which allows applications to display partial output incrementally rather than waiting for the full completion.",0.21229050279329612,0.8667593598365784,0.0009114000131376088,2.3147687999880873,2.315680200001225
146,How does a GitHub App obtain an installation access token?,bm25,"242_github_apps_authentication, 109_github_oauth_apps, 243_github_apps_permissions",242_github_apps_authentication,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,A GitHub App authenticates using a JWT signed with its private key to obtain an installation access token. The token is short-lived and scoped to the specific installation.,"GitHub Apps are integrations that act on their own behalf rather than as a user, making them more suitable than OAuth apps for automated workflows and organisational tooling.
A GitHub App is registered under Settings > Developer settings > GitHub Apps. The registration defines the app's name, homepage URL, webhook URL, and the permissions it needs. Permissions are granular, covering specific resources such as repository contents, issues, pull requests, or code scanning alerts.
When a user or organisation installs the app, they grant it access to specific repositories or all repositories. The app receives an installation ID, which it uses to obtain a short-lived installation access token by authenticating as the app using a JSON Web Token (JWT) signed with its private key.
GitHub Apps have their own identity in the audit log and appear as a named actor rather than impersonating a user, making their actions clearly attributable and auditable.",0.15555555555555559,0.8718426823616028,0.0007382999756373465,1.1807224999647588,1.181460799940396
147,What happens when a GitHub App requests updated permissions after installation?,bm25,"243_github_apps_permissions, 109_github_oauth_apps, 003_github_rest_authentication",243_github_apps_permissions,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"When a GitHub App requests updated permissions, existing installations must accept the new permissions before the app can use them. GitHub notifies the account owner so they can review the change before approving.","GitHub App permissions define exactly which resources and actions the app can access when installed on a repository or organisation.
Permissions are divided into repository permissions (such as Contents, Issues, Pull requests, Metadata), organisation permissions (such as Members, Administration), and account permissions (such as Email addresses). Each permission can be set to read-only, read and write, or no access.
Requesting only the permissions required for the app's functionality is a security best practice. Over-permissioned apps increase the damage potential if the app's credentials are compromised.
When an app requests a change to its permissions after installation, existing installations must accept the updated permissions before the app can use them. GitHub notifies the installation's account owner so they can review the change before approving.",0.37267080745341613,0.9045279026031494,0.0007811000104993582,0.9083737000473775,0.9091548000578769
148,What common fields appear in every GitHub webhook payload?,bm25,"244_github_webhook_payload_structure, 011_github_repository_permissions, 245_github_webhook_hmac_verification",244_github_webhook_payload_structure,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Every webhook payload includes an action field describing what happened, a sender object identifying the triggering user, and a repository object describing where the event occurred.","GitHub webhook payloads are JSON objects delivered via HTTP POST to a configured endpoint whenever a subscribed event occurs in a repository or organisation.
Each payload includes a common set of fields: the action field describes what happened (e.g., opened, closed, labeled), the sender object identifies the user who triggered the event, and the repository object describes the repository where the event occurred. Event-specific fields then carry the relevant resource data.
Payloads are delivered with a Content-Type of application/json or application/x-www-form-urlencoded depending on the configuration. The X-GitHub-Event header identifies the event type (push, pull_request, issues, etc.) and X-GitHub-Delivery contains a unique UUID for the delivery.
Large payloads, such as those for push events with many commits, may be truncated. Webhooks have a 10-second delivery timeout; if the endpoint does not respond with a 2xx status within that window, GitHub schedules a retry with exponential backoff.",0.22702702702702704,0.8693851828575134,0.0012312000035308301,1.3703071999480017,1.3715383999515325
149,Why must webhook signature verification use a constant-time comparison function?,bm25,"245_github_webhook_hmac_verification, 045_github_webhooks_events, 149_github_pages_conf",245_github_webhook_hmac_verification,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"A regular string comparison short-circuits as soon as a mismatch is found, allowing timing attacks that reveal how many bytes matched. A constant-time comparison always takes the same time regardless of where the mismatch occurs.","GitHub signs webhook payloads with an HMAC-SHA256 signature so that receivers can verify the payload originated from GitHub and was not tampered with in transit.
When a webhook secret is configured, GitHub computes the HMAC of the raw request body using the secret as the key and includes the result in the X-Hub-Signature-256 header in the format sha256=<hex_digest>.
The receiving server must recompute the HMAC using the same secret and compare it to the header value using a constant-time comparison function to prevent timing attacks. Requests where the signature does not match should be rejected with a 400 or 403 status.
Webhook secrets should be long, random strings stored securely in environment variables and rotated periodically. Skipping signature verification opens the endpoint to spoofed events that could trigger unintended actions such as deployments or database changes.",0.1,0.8298355937004089,0.000680500001180917,1.7370999000268057,1.7377804000279866
150,How is a GraphQL mutation different from a query?,bm25,"246_github_graphql_mutations, 100_rest_vs_graphql, 052_http_cors",246_github_graphql_mutations,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"A mutation uses the mutation keyword and modifies data, while a query is read-only. Both return a defined payload type and are sent as POST requests to the same endpoint.","GraphQL mutations are operations that create, update, or delete data, distinguishing them from queries which are read-only.
A mutation is sent as a POST request with the operation keyword mutation in the query string. The mutation name and its input arguments identify the action to perform. For example, the addReaction mutation adds an emoji reaction to a subject given its node ID and the reaction content.
Mutations return a payload object that includes the modified resource and metadata about the operation. Clients should request only the fields they need in the return payload to minimise response size.
GitHub's GraphQL API exposes mutations for common operations such as creating issues, adding comments, merging pull requests, adding labels, and managing project items. The mutation input types are documented in GitHub's GraphQL schema explorer alongside the available arguments and return fields.",0.1511627906976744,0.8705405592918396,0.0006264999974519014,1.9997181000071578,2.0003446000046097
151,How can you retrieve the files changed by a specific commit using the GitHub REST API?,bm25,"247_github_rest_api_commits, 043_github_pull_requests, 250_github_rest_api_organizations",247_github_rest_api_commits,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Use GET /repos/{owner}/{repo}/commits/{ref} where ref is the commit SHA. The response includes the list of changed files with additions, deletions, and a patch for each file.","The GitHub REST API provides endpoints for reading and writing repository commits.
The GET /repos/{owner}/{repo}/commits endpoint returns a list of commits on the default branch or a specified branch, filtered optionally by author, path, or date range. Each commit object contains the SHA, commit message, author name and email, timestamp, and links to the tree and parent commits.
A single commit can be retrieved with GET /repos/{owner}/{repo}/commits/{ref} where ref is a SHA, branch name, or tag. The response includes the list of files changed, with additions, deletions, and a patch showing the diff.
The comparison endpoint GET /repos/{owner}/{repo}/compare/{base}...{head} returns the commits and file changes between two references, which is useful for computing what changed between releases or in a pull request.",0.294478527607362,0.893069326877594,0.0009628999978303909,10.018556899973191,10.019519799971022
152,How do you create a new branch using the GitHub REST API?,bm25,"248_github_rest_api_branches, 028_git_branching, 125_github_cloud",248_github_rest_api_branches,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,Use POST /repos/{owner}/{repo}/git/refs with the branch name in the format refs/heads/branch-name and the SHA of the commit to branch from.,"The GitHub REST API provides endpoints for listing, creating, and managing branches in a repository.
GET /repos/{owner}/{repo}/branches returns all branches with their name and the SHA of the latest commit. The protected flag in each entry indicates whether branch protection rules apply. Individual branch details including protection settings are available at GET /repos/{owner}/{repo}/branches/{branch}.
New branches can be created using the git references endpoint POST /repos/{owner}/{repo}/git/refs, supplying the branch name in the format refs/heads/branch-name and the SHA of the commit to branch from.
Branches can be renamed with PATCH /repos/{owner}/{repo}/branches/{branch} and deleted using DELETE /repos/{owner}/{repo}/git/refs/heads/{branch}. Deleting the default branch is not permitted through the API and must be done through the repository settings.",0.3190184049079754,0.8907591700553894,0.0015798999811522663,3.705730600049719,3.7073105000308715
153,What information does the GET /user endpoint return for an authenticated GitHub user?,bm25,"249_github_rest_api_users, 251_github_rest_api_search, 247_github_rest_api_commits",249_github_rest_api_users,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"GET /user returns the authenticated user's login, name, email, bio, company, followers count, and public repository count, along with additional private fields accessible with the right token scopes.","The GitHub REST API users endpoints provide access to public and authenticated user information.
GET /user returns the profile of the currently authenticated user, including login, name, email, bio, company, followers count, and public repository count. GET /users/{username} retrieves the public profile of any GitHub user.
Follower and following relationships are accessible via GET /users/{username}/followers and GET /users/{username}/following, both returning paginated lists of user objects. The authenticated user's social graph can be modified with PUT /user/following/{username} and DELETE /user/following/{username}.
User repositories are listed at GET /users/{username}/repos, with query parameters to filter by type (owner, member, public, private) and sort order. The starred repositories endpoint GET /users/{username}/starred returns repositories the user has bookmarked.",0.25806451612903225,0.8674129843711853,0.0009481000015512109,1.0696026000077836,1.0705507000093348
154,How can you check whether a specific user is a member of a GitHub organisation using the REST API?,bm25,"250_github_rest_api_organizations, 052_http_cors, 239_github_security_overview",250_github_rest_api_organizations,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"Use GET /orgs/{org}/members/{username}, which returns 204 if the user is a member or 404 if not.","The GitHub REST API organisations endpoints allow applications to read and manage organisation data, members, and teams.
GET /orgs/{org} returns an organisation's public profile including its login, name, description, plan, and counts of public repositories and members. Authenticated members with the right scopes can also retrieve private fields such as billing email.
GET /orgs/{org}/members lists the members of an organisation. Membership can be checked for a specific user with GET /orgs/{org}/members/{username}, which returns 204 if the user is a member or 404 if not. Members can be added or removed using the membership endpoint.
Teams within an organisation are accessible at GET /orgs/{org}/teams and can be used to control repository access by assigning teams to repositories with specific permission levels (read, triage, write, maintain, admin).",0.2352941176470588,0.8803661465644836,0.0011680000461637974,3.3751491000293754,3.376317100075539
155,Why is the GitHub search API rate-limited more strictly than other REST API endpoints?,bm25,"251_github_rest_api_search, 004_github_rest_rate_limits, 003_github_rest_authentication",251_github_rest_api_search,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"The search API is rate-limited to 30 requests per minute for authenticated requests because search queries are more expensive to execute than regular API calls, involving full-text indexing across the entire platform.","The GitHub REST API search endpoints allow querying repositories, code, commits, issues, pull requests, topics, and users across GitHub.
Search requests are sent to GET /search/{type} with a q parameter containing the search query. Qualifiers narrow the search: for repositories, qualifiers include language:python, stars:>1000, or user:octocat. For code search, the qualifier repo: scopes results to a specific repository.
Results are paginated and include a total_count field showing the total number of matching items. The items array contains the matched objects with relevance-ranked results. Search is rate-limited more strictly than other endpoints: authenticated requests allow 30 requests per minute for most types.
The code search endpoint requires authentication and does not return results for forks by default. The text-match media type (application/vnd.github.text-match+json) can be requested to receive highlighted fragments showing where the query matched in each result.",0.15300546448087432,0.8452186584472656,0.0009405999444425106,1.2693240999942645,1.270264699938707
156,What does functools.wraps do when used inside a Python decorator?,bm25,"252_python_decorators, 287_python_functools, 109_github_oauth_apps",252_python_decorators,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"functools.wraps copies the wrapped function's __name__, __doc__, __qualname__, and __annotations__ to the wrapper function, ensuring introspection tools and debuggers see the original function's identity.","Python decorators are functions that wrap another function or class to extend or modify its behaviour without changing its source code.
A decorator is applied using the @ syntax above a function definition. When Python encounters @decorator, it passes the decorated function as an argument to the decorator and replaces the original function with the return value. Decorators can be stacked, applying from the innermost outward.
Common use cases include logging, access control, caching with functools.lru_cache, timing, input validation, and retry logic. Class-based decorators can hold state between calls and are created by implementing __call__ on the class.
The functools.wraps decorator should be applied inside a decorator to preserve the wrapped function's __name__, __doc__, and other metadata, ensuring that introspection tools and debuggers see the original function's identity rather than the wrapper's.",0.24242424242424243,0.8828882575035095,0.0008024999988265336,2.0828418000019155,2.083644300000742
157,What methods must a class implement to work as a Python context manager?,bm25,"253_python_context_managers, 287_python_functools, 298_python_abstract_base_classes",253_python_context_managers,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,"A class must implement __enter__ (called at the start of the with block, returns the context value) and __exit__ (called at the end, handles exceptions and performs cleanup).","Context managers in Python manage resource acquisition and release using the with statement, ensuring cleanup happens even if an exception is raised.
The with statement calls the __enter__ method of a context manager when the block begins and __exit__ when it ends, regardless of whether the block completes normally or raises an exception. The as clause binds the value returned by __enter__ to a variable.
Common built-in context managers include open() for files, threading.Lock() for thread synchronisation, and unittest.mock.patch() for test patching. The contextlib.contextmanager decorator allows creating context managers using a generator function with a single yield, eliminating the need to write a full class with __enter__ and __exit__.
Context managers are the recommended way to handle resources such as file handles, database connections, and network sockets because they guarantee the resource is released promptly even when errors occur, preventing resource leaks.",0.14857142857142858,0.8611373901367188,0.0008951000054366887,1.9917948000365868,1.9926899000420235
